gr17_p3_f50_lH      	  359	 1970	    3	   16	   27	   5186.0	   5186.0	CTSP_1         	H CTSP1        	    0.5880	  5285.000	  1795.000	    1	
gr17_p3_f50_lL      	  179	 1970	    3	   16	   27	   5186.0	   5186.0	CTSP_1         	H CTSP1        	    0.5870	  5285.000	  1795.000	    1	
gr17_p3_f50_lM      	  269	 1970	    3	   16	   27	   5186.0	   5186.0	CTSP_1         	H CTSP1        	    0.5830	  5285.000	  1795.000	    1	
gr17_p3_f70_lH      	  387	 2068	    3	   16	   37	   5563.0	   5534.0	CTSP_1         	H CTSP1        	    0.6040	  5657.000	  1990.000	    1	
gr17_p3_f70_lL      	  193	 2068	    3	   16	   37	   5621.0	   5588.0	CTSP_1         	H CTSP1        	    0.6180	  5657.000	  1990.000	    1	
gr17_p3_f70_lM      	  290	 2068	    3	   16	   37	   5588.0	   5534.0	CTSP_1         	H CTSP1        	    0.6000	  5657.000	  1990.000	    1	
gr17_p3_f90_lH      	  416	 2242	    3	   16	   44	   6009.0	   6009.0	CTSP_1         	H CTSP1        	    0.6070	  6085.000	  2039.000	    1	
gr17_p3_f90_lL      	  208	 2242	    3	   16	   44	   6009.0	   6009.0	CTSP_1         	H CTSP1        	    0.5820	  6085.000	  2039.000	    1	
gr17_p3_f90_lM      	  312	 2242	    3	   16	   44	   6009.0	   6009.0	CTSP_1         	H CTSP1        	    0.6020	  6085.000	  2039.000	    1	
gr17_p5_f50_lH      	  359	 1977	    5	   16	   44	   8456.0	   8448.0	CTSP_1         	H CTSP1        	    0.5910	  8757.000	  1911.000	    1	
gr17_p5_f50_lL      	  179	 1977	    5	   16	   44	   8456.0	   8456.0	CTSP_1         	H CTSP1        	   -0.2610	       INF	       INF	    0	
gr17_p5_f50_lM      	  269	 1977	    5	   16	   44	   8456.0	   8452.0	CTSP_1         	H CTSP1        	    0.6000	  8757.000	  1911.000	    1	
gr17_p5_f70_lH      	  387	 2129	    5	   16	   61	   9236.0	   9232.0	CTSP_1         	H CTSP1        	    0.5810	  9375.000	  1990.000	    1	
gr17_p5_f70_lL      	  193	 2129	    5	   16	   61	   9343.0	   9238.0	CTSP_1         	H CTSP1        	    0.6060	  9375.000	  1990.000	    1	
gr17_p5_f70_lM      	  290	 2129	    5	   16	   61	   9238.0	   9234.0	CTSP_1         	H CTSP1        	    0.5890	  9375.000	  1990.000	    1	
gr17_p5_f90_lH      	  416	 2290	    5	   16	   75	  10027.0	  10027.0	CTSP_1         	H CTSP1        	    0.5980	 10179.000	  2088.000	    1	
gr17_p5_f90_lL      	  208	 2290	    5	   16	   75	  10027.0	  10027.0	CTSP_1         	H CTSP1        	    0.5830	 10179.000	  2088.000	    1	
gr17_p5_f90_lM      	  312	 2290	    5	   16	   75	  10027.0	  10027.0	CTSP_1         	H CTSP1        	    0.6150	 10179.000	  2088.000	    1	
gr21_p3_f50_lH      	  491	 2701	    3	   20	   35	   6859.0	   6859.0	CTSP_1         	H CTSP1        	    1.2510	  6859.000	  2456.000	    1	
gr21_p3_f50_lL      	  245	 2701	    3	   20	   35	   6988.0	   6859.0	CTSP_1         	H CTSP1        	    1.2610	  7297.000	  2521.000	    1	
gr21_p3_f50_lM      	  368	 2701	    3	   20	   35	   6861.0	   6859.0	CTSP_1         	H CTSP1        	    1.2510	  6861.000	  2456.000	    1	
gr21_p3_f70_lH      	  489	 2690	    3	   20	   41	   7192.0	   7192.0	CTSP_1         	H CTSP1        	    1.1920	  7289.000	  2486.000	    1	
gr21_p3_f70_lL      	  244	 2690	    3	   20	   41	   7192.0	   7192.0	CTSP_1         	H CTSP1        	    1.2020	  7289.000	  2486.000	    1	
gr21_p3_f70_lM      	  366	 2690	    3	   20	   41	   7192.0	   7192.0	CTSP_1         	H CTSP1        	    1.1770	  7289.000	  2486.000	    1	
gr21_p3_f90_lH      	  546	 3004	    3	   20	   56	   7993.0	   7993.0	CTSP_1         	H CTSP1        	    1.1830	  7993.000	  2731.000	    1	
gr21_p3_f90_lL      	  273	 3004	    3	   20	   56	   7993.0	   7993.0	CTSP_1         	H CTSP1        	    1.1940	  7993.000	  2731.000	    1	
gr21_p3_f90_lM      	  409	 3004	    3	   20	   56	   7993.0	   7993.0	CTSP_1         	H CTSP1        	    1.1830	  7993.000	  2731.000	    1	
gr21_p5_f50_lH      	  491	 2701	    5	   20	   59	  11587.0	  11587.0	CTSP_1         	H CTSP1        	    1.2080	 11722.000	  2472.000	    1	
gr21_p5_f50_lL      	  245	 2701	    5	   20	   59	  11745.0	  11587.0	CTSP_1         	H CTSP1        	    1.2180	 12046.000	  2521.000	    1	
gr21_p5_f50_lM      	  368	 2701	    5	   20	   59	  11589.0	  11587.0	CTSP_1         	H CTSP1        	    1.2520	 12046.000	  2521.000	    1	
gr21_p5_f70_lH      	  489	 2690	    5	   20	   71	  11791.0	  11791.0	CTSP_1         	H CTSP1        	    1.2180	 11866.000	  2486.000	    1	
gr21_p5_f70_lL      	  244	 2690	    5	   20	   71	  11832.0	  11791.0	CTSP_1         	H CTSP1        	    1.2370	       INF	       INF	    0	
gr21_p5_f70_lM      	  366	 2690	    5	   20	   71	  11791.0	  11791.0	CTSP_1         	H CTSP1        	    1.2080	 11866.000	  2486.000	    1	
gr21_p5_f90_lH      	  546	 3004	    5	   20	   93	  13238.0	  13238.0	CTSP_1         	H CTSP1        	    1.1960	 13314.000	  2731.000	    1	
gr21_p5_f90_lL      	  273	 3004	    5	   20	   93	  13245.0	  13238.0	CTSP_1         	H CTSP1        	    1.2610	 13314.000	  2731.000	    1	
gr21_p5_f90_lM      	  409	 3004	    5	   20	   93	  13238.0	  13238.0	CTSP_1         	H CTSP1        	    1.2180	 13314.000	  2731.000	    1	
ulysses22_p3_f50_lH 	 1239	 6792	    3	   21	   35	  18453.0	  18453.0	CTSP_1         	H CTSP1        	    1.5970	 18463.000	  6175.000	    1	
ulysses22_p3_f50_lL 	  619	 6792	    3	   21	   35	  18453.0	  18453.0	CTSP_1         	H CTSP1        	    1.5550	 18463.000	  6175.000	    1	
ulysses22_p3_f50_lM 	  929	 6792	    3	   21	   35	  18453.0	  18453.0	CTSP_1         	H CTSP1        	    1.5610	 18463.000	  6175.000	    1	
ulysses22_p3_f70_lH 	 1330	 7068	    3	   21	   44	  19213.0	  19213.0	CTSP_1         	H CTSP1        	    0.6280	 19312.000	  6525.000	    1	
ulysses22_p3_f70_lL 	  665	 7068	    3	   21	   44	  19213.0	  19213.0	CTSP_1         	H CTSP1        	    1.5430	 19312.000	  6525.000	    1	
ulysses22_p3_f70_lM 	  997	 7068	    3	   21	   44	  19213.0	  19213.0	CTSP_1         	H CTSP1        	    1.5450	 19312.000	  6525.000	    1	
ulysses22_p3_f90_lH 	 1393	 7662	    3	   21	   57	  20718.0	  20718.0	CTSP_1         	H CTSP1        	    1.5610	 20758.000	  6966.000	    1	
ulysses22_p3_f90_lL 	  696	 7662	    3	   21	   57	  20718.0	  20718.0	CTSP_1         	H CTSP1        	    1.5490	 20758.000	  6966.000	    1	
ulysses22_p3_f90_lM 	 1044	 7662	    3	   21	   57	  20718.0	  20718.0	CTSP_1         	H CTSP1        	    1.5520	 20758.000	  6966.000	    1	
ulysses22_p5_f50_lH 	 1239	 6818	    5	   21	   56	  30433.0	  30433.0	CTSP_1         	H CTSP1        	    1.5750	 30524.000	  6280.000	    1	
ulysses22_p5_f50_lL 	  619	 6818	    5	   21	   56	  30433.0	  30433.0	CTSP_1         	H CTSP1        	    1.5870	 30524.000	  6280.000	    1	
ulysses22_p5_f50_lM 	  929	 6818	    5	   21	   56	  30433.0	  30433.0	CTSP_1         	H CTSP1        	    1.5550	 30524.000	  6280.000	    1	
ulysses22_p5_f70_lH 	 1330	 7317	    5	   21	   75	  32405.0	  32405.0	CTSP_1         	H CTSP1        	    1.5560	 32504.000	  6652.000	    1	
ulysses22_p5_f70_lL 	  665	 7317	    5	   21	   75	  32405.0	  32405.0	CTSP_1         	H CTSP1        	    1.5870	 32504.000	  6652.000	    1	
ulysses22_p5_f70_lM 	  997	 7317	    5	   21	   75	  32405.0	  32405.0	CTSP_1         	H CTSP1        	    1.5550	 32504.000	  6652.000	    1	
ulysses22_p5_f90_lH 	 1393	 7662	    5	   21	   96	  33904.0	  33904.0	CTSP_1         	H CTSP1        	    1.5700	 34014.000	  6966.000	    1	
ulysses22_p5_f90_lL 	  696	 7662	    5	   21	   96	  33930.0	  33904.0	CTSP_1         	H CTSP1        	    1.5660	 34014.000	  6966.000	    1	
ulysses22_p5_f90_lM 	 1044	 7662	    5	   21	   96	  33904.0	  33904.0	CTSP_1         	H CTSP1        	    1.5650	 34014.000	  6966.000	    1	
gr24_p3_f50_lH      	  215	 1182	    3	   23	   38	   3086.0	   3066.0	CTSP_1         	H CTSP1        	    1.8400	  3160.000	  1098.000	    1	
gr24_p3_f50_lL      	  107	 1182	    3	   23	   38	   3097.0	   3086.0	CTSP_1         	H CTSP1        	    1.8590	  3185.000	  1098.000	    1	
gr24_p3_f50_lM      	  161	 1182	    3	   23	   38	   3086.0	   3066.0	CTSP_1         	H CTSP1        	    1.8300	  3160.000	  1098.000	    1	
gr24_p3_f70_lH      	  219	 1207	    3	   23	   52	   3211.0	   3207.0	CTSP_1         	H CTSP1        	    1.8190	  3392.000	  1162.000	    1	
gr24_p3_f70_lL      	  109	 1207	    3	   23	   52	   3284.0	   3216.0	CTSP_1         	H CTSP1        	    1.8420	  3392.000	  1162.000	    1	
gr24_p3_f70_lM      	  164	 1207	    3	   23	   52	   3216.0	   3211.0	CTSP_1         	H CTSP1        	    0.9390	  3392.000	  1162.000	    1	
gr24_p3_f90_lH      	  247	 1358	    3	   23	   61	   3572.0	   3568.0	CTSP_1         	H CTSP1        	    1.8230	  3642.000	  1300.000	    1	
gr24_p3_f90_lL      	  123	 1358	    3	   23	   61	   3602.0	   3585.0	CTSP_1         	H CTSP1        	    1.8450	  3642.000	  1300.000	    1	
gr24_p3_f90_lM      	  185	 1358	    3	   23	   61	   3589.0	   3572.0	CTSP_1         	H CTSP1        	    1.8250	  3642.000	  1300.000	    1	
gr24_p5_f50_lH      	  215	 1182	    5	   23	   64	   5026.0	   5006.0	CTSP_1         	H CTSP1        	    1.8270	  5351.000	  1112.000	    1	
gr24_p5_f50_lL      	  107	 1182	    5	   23	   64	   5064.0	   5026.0	CTSP_1         	H CTSP1        	    1.8740	       INF	       INF	    0	
gr24_p5_f50_lM      	  161	 1182	    5	   23	   64	   5026.0	   5006.0	CTSP_1         	H CTSP1        	    1.8480	  5351.000	  1112.000	    1	
gr24_p5_f70_lH      	  219	 1208	    5	   23	   85	   5409.0	   5400.0	CTSP_1         	H CTSP1        	    1.8320	  5770.000	  1259.000	    1	
gr24_p5_f70_lL      	  109	 1208	    5	   23	   85	   5508.0	   5477.0	CTSP_1         	H CTSP1        	    1.8740	       INF	       INF	    0	
gr24_p5_f70_lM      	  164	 1208	    5	   23	   85	   5477.0	   5409.0	CTSP_1         	H CTSP1        	    1.8630	  5770.000	  1259.000	    1	
gr24_p5_f90_lH      	  247	 1358	    5	   23	  101	   5873.0	   5873.0	CTSP_1         	H CTSP1        	    1.8320	  5989.000	  1300.000	    1	
gr24_p5_f90_lL      	  123	 1358	    5	   23	  101	   5973.0	   5964.0	CTSP_1         	H CTSP1        	    1.8650	  5989.000	  1300.000	    1	
gr24_p5_f90_lM      	  185	 1358	    5	   23	  101	   5943.0	   5903.0	CTSP_1         	H CTSP1        	    1.8380	  5989.000	  1300.000	    1	
fri26_p3_f50_lH     	  163	  900	    3	   25	   40	   2167.0	   2166.0	CTSP_1         	H CTSP1        	    2.3080	  2207.000	   826.000	    1	
fri26_p3_f50_lL     	   81	  900	    3	   25	   40	   2167.0	   2167.0	CTSP_1         	H CTSP1        	    2.3170	  2221.000	   820.000	    1	
fri26_p3_f50_lM     	  122	  900	    3	   25	   40	   2167.0	   2167.0	CTSP_1         	H CTSP1        	    2.3170	  2221.000	   820.000	    1	
fri26_p3_f70_lH     	  166	  914	    3	   25	   49	   2296.0	   2259.0	CTSP_1         	H CTSP1        	    1.4320	  2314.000	   864.000	    1	
fri26_p3_f70_lL     	   83	  914	    3	   25	   49	   2297.0	   2291.0	CTSP_1         	H CTSP1        	    2.3180	  2314.000	   864.000	    1	
fri26_p3_f70_lM     	  124	  914	    3	   25	   49	   2297.0	   2290.0	CTSP_1         	H CTSP1        	    2.3140	  2314.000	   864.000	    1	
fri26_p3_f90_lH     	  184	 1015	    3	   25	   66	   2620.0	   2620.0	CTSP_1         	H CTSP1        	    2.3000	  2620.000	   923.000	    1	
fri26_p3_f90_lL     	   92	 1015	    3	   25	   66	   2620.0	   2620.0	CTSP_1         	H CTSP1        	    2.3290	  2620.000	   923.000	    1	
fri26_p3_f90_lM     	  138	 1015	    3	   25	   66	   2620.0	   2620.0	CTSP_1         	H CTSP1        	    2.2970	  2620.000	   923.000	    1	
fri26_p5_f50_lH     	  163	  900	    5	   25	   66	   3483.0	   3441.0	CTSP_1         	H CTSP1        	    2.3110	  3609.000	   826.000	    1	
fri26_p5_f50_lL     	   81	  900	    5	   25	   66	   3494.0	   3441.0	CTSP_1         	H CTSP1        	    2.3220	  3642.000	   820.000	    1	
fri26_p5_f50_lM     	  122	  900	    5	   25	   66	   3494.0	   3441.0	CTSP_1         	H CTSP1        	    2.3250	  3642.000	   820.000	    1	
fri26_p5_f70_lH     	  166	  914	    5	   25	   83	   3808.0	   3754.0	CTSP_1         	H CTSP1        	    2.3310	  3868.000	   864.000	    1	
fri26_p5_f70_lL     	   83	  914	    5	   25	   83	   3810.0	   3808.0	CTSP_1         	H CTSP1        	    2.3310	  3868.000	   864.000	    1	
fri26_p5_f70_lM     	  124	  914	    5	   25	   83	   3808.0	   3799.0	CTSP_1         	H CTSP1        	    2.3310	  3868.000	   864.000	    1	
fri26_p5_f90_lH     	  184	 1015	    5	   25	  111	   4374.0	   4374.0	CTSP_1         	H CTSP1        	    2.3130	  4374.000	   923.000	    1	
fri26_p5_f90_lL     	   92	 1015	    5	   25	  111	   4374.0	   4374.0	CTSP_1         	H CTSP1        	    2.3380	  4374.000	   923.000	    1	
fri26_p5_f90_lM     	  138	 1015	    5	   25	  111	   4374.0	   4374.0	CTSP_1         	H CTSP1        	    1.4290	  4374.000	   923.000	    1	
bayg29_p3_f50_lH    	  227	 1225	    3	   28	   46	   3313.0	   3313.0	CTSP_1         	H CTSP1        	    3.1490	  3462.000	  1198.000	    1	
bayg29_p3_f50_lL    	  113	 1225	    3	   28	   46	   3327.0	   3313.0	CTSP_1         	H CTSP1        	    3.1670	  3552.000	  1213.000	    1	
bayg29_p3_f50_lM    	  170	 1225	    3	   28	   46	   3327.0	   3313.0	CTSP_1         	H CTSP1        	    3.1260	  3462.000	  1198.000	    1	
bayg29_p3_f70_lH    	  273	 1445	    3	   28	   59	   3753.0	   3753.0	CTSP_1         	H CTSP1        	    3.1750	  3915.000	  1392.000	    1	
bayg29_p3_f70_lL    	  136	 1445	    3	   28	   59	   3849.0	   3769.0	CTSP_1         	H CTSP1        	    3.1570	  3915.000	  1392.000	    1	
bayg29_p3_f70_lM    	  205	 1445	    3	   28	   59	   3784.0	   3753.0	CTSP_1         	H CTSP1        	    3.1700	  3915.000	  1392.000	    1	
bayg29_p3_f90_lH    	  313	 1722	    3	   28	   77	   4500.0	   4500.0	CTSP_1         	H CTSP1        	    3.1390	  4566.000	  1580.000	    1	
bayg29_p3_f90_lL    	  156	 1722	    3	   28	   77	   4507.0	   4500.0	CTSP_1         	H CTSP1        	    3.1210	  4566.000	  1580.000	    1	
bayg29_p3_f90_lM    	  234	 1722	    3	   28	   77	   4500.0	   4500.0	CTSP_1         	H CTSP1        	    3.1390	  4566.000	  1580.000	    1	
bayg29_p5_f50_lH    	  227	 1248	    5	   28	   77	   5415.0	   5415.0	CTSP_1         	H CTSP1        	    2.2390	  5801.000	  1224.000	    1	
bayg29_p5_f50_lL    	  113	 1248	    5	   28	   77	   5585.0	   5415.0	CTSP_1         	H CTSP1        	    3.1960	       INF	       INF	    0	
bayg29_p5_f50_lM    	  170	 1248	    5	   28	   77	   5490.0	   5415.0	CTSP_1         	H CTSP1        	    3.1960	  6171.000	  1274.000	    1	
bayg29_p5_f70_lH    	  273	 1504	    5	   28	   97	   6352.0	   6352.0	CTSP_1         	H CTSP1        	    3.2020	  6659.000	  1489.000	    1	
bayg29_p5_f70_lL    	  136	 1504	    5	   28	   97	   6552.0	   6371.0	CTSP_1         	H CTSP1        	    3.2040	       INF	       INF	    0	
bayg29_p5_f70_lM    	  205	 1504	    5	   28	   97	   6415.0	   6352.0	CTSP_1         	H CTSP1        	    3.1970	  6696.000	  1488.000	    1	
bayg29_p5_f90_lH    	  313	 1722	    5	   28	  128	   7490.0	   7490.0	CTSP_1         	H CTSP1        	    3.1430	  7673.000	  1589.000	    1	
bayg29_p5_f90_lL    	  156	 1722	    5	   28	  128	   7516.0	   7490.0	CTSP_1         	H CTSP1        	    3.1660	  7673.000	  1589.000	    1	
bayg29_p5_f90_lM    	  234	 1722	    5	   28	  128	   7490.0	   7490.0	CTSP_1         	H CTSP1        	    3.1570	  7673.000	  1589.000	    1	
bays29_p3_f50_lH    	  294	 1606	    3	   28	   45	   4274.0	   4274.0	CTSP_1         	H CTSP1        	    3.6740	  4352.000	  1501.000	    1	
bays29_p3_f50_lL    	  147	 1606	    3	   28	   45	   4301.0	   4293.0	CTSP_1         	H CTSP1        	    2.7730	  4560.000	  1555.000	    1	
bays29_p3_f50_lM    	  220	 1606	    3	   28	   45	   4293.0	   4274.0	CTSP_1         	H CTSP1        	    3.6290	  4352.000	  1501.000	    1	
bays29_p3_f70_lH    	  361	 1983	    3	   28	   58	   5075.0	   5075.0	CTSP_1         	H CTSP1        	    3.6380	  5100.000	  1803.000	    1	
bays29_p3_f70_lL    	  180	 1983	    3	   28	   58	   5122.0	   5075.0	CTSP_1         	H CTSP1        	    3.6630	  5161.000	  1850.000	    1	
bays29_p3_f70_lM    	  271	 1983	    3	   28	   58	   5075.0	   5075.0	CTSP_1         	H CTSP1        	    3.6670	  5100.000	  1803.000	    1	
bays29_p3_f90_lH    	  386	 2110	    3	   28	   74	   5690.0	   5673.0	CTSP_1         	H CTSP1        	    3.6430	  5690.000	  1953.000	    1	
bays29_p3_f90_lL    	  193	 2110	    3	   28	   74	   5690.0	   5690.0	CTSP_1         	H CTSP1        	    3.6460	  5690.000	  1953.000	    1	
bays29_p3_f90_lM    	  289	 2110	    3	   28	   74	   5690.0	   5673.0	CTSP_1         	H CTSP1        	    3.6460	  5690.000	  1953.000	    1	
bays29_p5_f50_lH    	  294	 1617	    5	   28	   76	   7130.0	   7130.0	CTSP_1         	H CTSP1        	    3.6770	  7322.000	  1559.000	    1	
bays29_p5_f50_lL    	  147	 1617	    5	   28	   76	   7183.0	   7149.0	CTSP_1         	H CTSP1        	    2.8180	       INF	       INF	    0	
bays29_p5_f50_lM    	  220	 1617	    5	   28	   76	   7149.0	   7130.0	CTSP_1         	H CTSP1        	    3.7050	  7758.000	  1633.000	    1	
bays29_p5_f70_lH    	  361	 1987	    5	   28	   98	   8542.0	   8527.0	CTSP_1         	H CTSP1        	    3.6700	  8592.000	  1847.000	    1	
