ft70_p5_f70_lM      	 4852	35586	    5	   69	  245	 149692.0	 149692.0	CTSP_1         	H CTSP1        	   49.8690	169282.000	 36078.000	    1	
ft70_p5_f90_lH      	 7351	40433	    5	   69	  311	 176071.0	 176071.0	CTSP_1         	H CTSP1        	   49.8900	195362.000	 41044.000	    1	
ft70_p5_f90_lL      	 3675	40433	    5	   69	  311	 176552.0	 176552.0	CTSP_1         	H CTSP1        	   49.7920	200781.000	 41684.000	    1	
ft70_p5_f90_lM      	 5513	40433	    5	   69	  311	 176071.0	 176071.0	CTSP_1         	H CTSP1        	   50.0520	195362.000	 41044.000	    1	
ftv70_p3_f50_lH     	  320	 1761	    3	   70	  120	   4835.0	   4835.0	CTSP_1         	H CTSP1        	   48.8920	  5960.000	  2043.000	    1	
ftv70_p3_f50_lL     	  160	 1761	    3	   70	  120	   4911.0	   4911.0	CTSP_1         	H CTSP1        	   49.8430	  6053.000	  2043.000	    1	
ftv70_p3_f50_lM     	  240	 1761	    3	   70	  120	   4904.0	   4904.0	CTSP_1         	H CTSP1        	   49.5090	  5960.000	  2043.000	    1	
ftv70_p3_f70_lH     	  351	 1932	    3	   70	  161	   5302.0	   5302.0	CTSP_1         	H CTSP1        	   49.4180	  6499.000	  2251.000	    1	
ftv70_p3_f70_lL     	  175	 1932	    3	   70	  161	   5333.0	   5302.0	CTSP_1         	H CTSP1        	   48.8330	  6539.000	  2266.000	    1	
ftv70_p3_f70_lM     	  263	 1932	    3	   70	  161	   5302.0	   5302.0	CTSP_1         	H CTSP1        	   48.7470	  6499.000	  2251.000	    1	
ftv70_p3_f90_lH     	  390	 2145	    3	   70	  195	   5808.0	   5808.0	CTSP_1         	H CTSP1        	   48.7980	  6974.000	  2362.000	    1	
ftv70_p3_f90_lL     	  195	 2145	    3	   70	  195	   5808.0	   5808.0	CTSP_1         	H CTSP1        	   48.7910	  6974.000	  2362.000	    1	
ftv70_p3_f90_lM     	  292	 2145	    3	   70	  195	   5808.0	   5808.0	CTSP_1         	H CTSP1        	   49.3050	  6974.000	  2362.000	    1	
ftv70_p5_f50_lH     	  286	 1577	    5	   70	  175	   7353.0	   7072.0	CTSP_1         	H CTSP1        	   49.0020	  9531.000	  2041.000	    1	
ftv70_p5_f50_lL     	  143	 1577	    5	   70	  175	   7431.0	   7431.0	CTSP_1         	H CTSP1        	   48.8610	       INF	       INF	    0	
ftv70_p5_f50_lM     	  215	 1577	    5	   70	  175	   7353.0	   7353.0	CTSP_1         	H CTSP1        	   49.0470	       INF	       INF	    0	
ftv70_p5_f70_lH     	  353	 1941	    5	   70	  247	   8629.0	   8629.0	CTSP_1         	H CTSP1        	   48.8620	 10185.000	  2152.000	    1	
ftv70_p5_f70_lL     	  176	 1941	    5	   70	  247	   8729.0	   8729.0	CTSP_1         	H CTSP1        	   49.0320	 10417.000	  2170.000	    1	
ftv70_p5_f70_lM     	  264	 1941	    5	   70	  247	   8636.0	   8636.0	CTSP_1         	H CTSP1        	   48.8900	 10185.000	  2152.000	    1	
ftv70_p5_f90_lH     	  382	 2103	    5	   70	  323	   9208.0	   9208.0	CTSP_1         	H CTSP1        	   49.0380	 11102.000	  2338.000	    1	
ftv70_p5_f90_lL     	  191	 2103	    5	   70	  323	   9255.0	   9220.0	CTSP_1         	H CTSP1        	   48.9620	 11185.000	  2345.000	    1	
ftv70_p5_f90_lM     	  286	 2103	    5	   70	  323	   9223.0	   9220.0	CTSP_1         	H CTSP1        	   48.8620	 11102.000	  2338.000	    1	
